Thumbnail,Year Published,Min Players,Max Players,Play Time (Minutes),Category,Mechanics,Average Rating
https://cf.geekdo-images.com/thumb/img/hVqCNGWXtIJfQRsOmXO7TfG9578=/fit-in/200x150/pic196856.jpg,1986,2,4,60,"['Educational', 'Puzzle', 'Word Game']",['Tile Placement'],4.87333
https://cf.geekdo-images.com/thumb/img/WKRAVJI4bCsG8zoBIdPJ2luuQHM=/fit-in/200x150/pic4886143.png,2019,2,5,15,['Real-time'],"['Cooperative Game', 'Hand Management']",6.75333
https://cf.geekdo-images.com/thumb/img/fsHPX7gtZU2rCcnHM_X93zv_4Cs=/fit-in/200x150/pic2468276.jpg,2014,2,12,5,"['Action / Dexterity', ""Children's Game""]",['Pattern Building'],5.44344
https://cf.geekdo-images.com/thumb/img/bwG-GIVpQWxNqB3pcZUYuERAn2A=/fit-in/200x150/pic2687979.jpg,2015,1,4,60,"['Abstract Strategy', 'Science Fiction']","['Set Collection', 'Tile Placement']",6.215
https://cf.geekdo-images.com/thumb/img/Cql1DsRpEfa7wA9PBUrz4gpaSZ8=/fit-in/200x150/pic4981894.jpg,1995,2,4,30,"['Comic Book / Strip', 'Dice', 'Racing']","['Action Points', 'Tile Placement']",4.26156
https://cf.geekdo-images.com/thumb/img/kwuO1wKKaZJ8hG48_1nAwVJQ3jE=/fit-in/200x150/pic17828.jpg,1998,2,4,20,"['Card Game', 'Prehistoric', 'Real-time']",['Set Collection'],4.33333
https://cf.geekdo-images.com/thumb/img/uBl9_IDDJvdnqKzZ8bMw_91ZV9c=/fit-in/200x150/pic2934993.png,2016,3,8,60,"['Action / Dexterity', 'Bluffing', 'Card Game', 'Fantasy', 'Mafia', 'Medieval', 'Party Game']","['Hand Management', 'Player Elimination', 'Take That', 'Team-Based Game']",7.72333
https://cf.geekdo-images.com/thumb/img/dGOyxExMrl_rueJQt2XaIZjuDes=/fit-in/200x150/pic890943.jpg,2003,2,6,10,"['Action / Dexterity', 'Card Game']",,4.40667
https://cf.geekdo-images.com/thumb/img/-Mp9P_0edqPLENIpV-H_EiiWD0s=/fit-in/200x150/pic3697703.jpg,0,2,4,0,"['Card Game', ""Children's Game""]",,5.86704
https://cf.geekdo-images.com/thumb/img/PyNj9DiNGDuZgIbKYcHVs-NUnZg=/fit-in/200x150/pic148746.jpg,1985,1,4,0,['Sports'],['Dice Rolling'],6.71333
https://cf.geekdo-images.com/thumb/img/a3_-a9JM2UcFalAeCa508TV2vKs=/fit-in/200x150/pic3078354.jpg,2016,2,2,0,"['Book', 'Miniatures', 'Science Fiction', 'Wargame', 'World War II']","['Action Points', 'Chit-Pull System', 'Dice Rolling', 'Grid Movement', 'Line of Sight', 'Measurement Movement', 'Simulation']",7.87
https://cf.geekdo-images.com/thumb/img/pSTOCgL8omft5npX4HzD5DSlQMY=/fit-in/200x150/pic2842272.png,2016,2,4,30,"[""Children's Game""]",,6.13133
https://cf.geekdo-images.com/thumb/img/5hLpc4oX4-0c3VLTLjgnHjysRco=/fit-in/200x150/pic1903535.jpg,2013,1,2,180,"['Napoleonic', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",7.33333
https://cf.geekdo-images.com/thumb/img/xX-dLSNJYbA5WqUEshd6QaHxsuY=/fit-in/200x150/pic55063.jpg,1987,1,6,120,"['Science Fiction', 'Wargame']",['Hexagon Grid'],6.23867
https://cf.geekdo-images.com/thumb/img/N0mmgsnX9xPM9_dqKYnNrsZDooE=/fit-in/200x150/pic1247000.jpg,2011,1,0,0,"['Electronic', 'Memory', 'Real-time']","['Memory', 'Pattern Recognition']",5.09433
https://cf.geekdo-images.com/thumb/img/Voxa19cpNtntLxzE0wg1kf5wgUs=/fit-in/200x150/pic989128.jpg,0,2,6,45,"['Card Game', 'Racing']","['Card Drafting', 'Hand Management', 'Team-Based Game']",6.26
https://cf.geekdo-images.com/thumb/img/0dDSSYo1UebCbQK7Z0xbbgCFf_E=/fit-in/200x150/pic3355341.png,2017,2,6,90,"['Card Game', 'Economic', 'Exploration', 'Fantasy']","['Action Points', 'Hand Management', 'Modular Board', 'Point to Point Movement', 'Variable Phase Order', 'Variable Player Powers']",7.63333
https://cf.geekdo-images.com/thumb/img/3-wb8unh8Bq7aPxFrR5n2X_RzxI=/fit-in/200x150/pic5019792.jpg,0,2,6,0,['Card Game'],['Hand Management'],5.235
https://cf.geekdo-images.com/thumb/img/hRDbTYYtfQ7PTb8C4j9QjdakAx8=/fit-in/200x150/pic1000891.jpg,2002,1,2,60,"['Fantasy', 'Novel-based', 'Wargame']",['Area Movement'],5.235
https://cf.geekdo-images.com/thumb/img/3cLopiz8pAejfUsZDjAZ7s7YVvM=/fit-in/200x150/pic4456557.jpg,2018,2,11,120,"['Ancient', 'Horror', 'Mature / Adult', 'Mythology', 'Wargame']","['Card Play Conflict Resolution', 'Hexagon Grid', 'Paper-and-Pencil', 'Simulation', 'Variable Player Powers']",8.48667
https://cf.geekdo-images.com/thumb/img/7_-9T90NgZ6asbMmxl4UXduFXio=/fit-in/200x150/pic5170279.jpg,2020,2,6,5,"['Animals', 'Dice']","['Dice Rolling', 'Paper-and-Pencil']",6.798
https://cf.geekdo-images.com/thumb/img/XgdpSg2l2Vr6h23DeCjLtJ90DWA=/fit-in/200x150/pic3401541.jpg,2010,2,2,15,"['Action / Dexterity', ""Children's Game""]",,6.105
https://cf.geekdo-images.com/thumb/img/qm8st0vnPCenZCEMqFEJu7LybrI=/fit-in/200x150/pic277759.jpg,1993,2,4,60,"['Fantasy', 'Medieval', 'Mythology']","['Dice Rolling', 'Hexagon Grid', 'Paper-and-Pencil']",4.11667
https://cf.geekdo-images.com/thumb/img/IacvpfQOjG6D9HJJwhvNTt1RqSM=/fit-in/200x150/pic32910.jpg,1970,1,2,240,"['Medieval', 'Renaissance', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Simulation']",6.27
https://cf.geekdo-images.com/thumb/img/oXI0dWahVm7mmgiIo-yvecFiWac=/fit-in/200x150/pic294058.jpg,2002,2,4,20,"['Ancient', 'Number']","['Area Movement', 'Team-Based Game']",6.16167
https://cf.geekdo-images.com/thumb/img/ExTKhUWDgbYntJbEA6657I1yVTU=/fit-in/200x150/pic1210880.jpg,2012,2,2,50,"['Wargame', 'World War II']","['Chit-Pull System', 'Hexagon Grid']",7.28333
https://cf.geekdo-images.com/thumb/img/58jsKudF6ItpmtJdWRRrFHGTxZU=/fit-in/200x150/pic745275.jpg,2009,2,4,20,"['Animals', ""Children's Game"", 'Memory']",['Memory'],5.25161
https://cf.geekdo-images.com/thumb/img/O7qqFZe60eLAFkGE4864jenMdCY=/fit-in/200x150/pic1965613.jpg,2011,2,8,0,"['Bluffing', 'Humor', 'Movies / TV / Radio theme']",['Team-Based Game'],5.45667
https://cf.geekdo-images.com/thumb/img/ZJQDC0dFYlyyrYFROdoYMFl7S_I=/fit-in/200x150/pic372644.jpg,1997,2,6,60,,['Roll / Spin and Move'],5.34333
https://cf.geekdo-images.com/thumb/img/m2Fdo2AYS0vXZk_8wbRRBnUn74o=/fit-in/200x150/pic3242728.jpg,2016,2,3,10,"['Animals', ""Children's Game""]",['Roll / Spin and Move'],5.98333
https://cf.geekdo-images.com/thumb/img/7T89kRfUQhMiNwfrdIhgc58TjLE=/fit-in/200x150/pic5297181.png,2020,2,6,20,"['Dice', 'Racing']","['Dice Rolling', 'Modular Board', 'Push Your Luck', 'Race', 'Re-rolling and Locking']",6.98333
https://cf.geekdo-images.com/thumb/img/VEjJox1f4oLfKuBhldOWa--zQDI=/fit-in/200x150/pic4561958.jpg,2017,2,6,50,"['Adventure', 'Card Game', 'Dice', 'Fighting', 'Racing']",,6.10956
https://cf.geekdo-images.com/thumb/img/huO_3XxO2TX12a1X102FKeJe0uY=/fit-in/200x150/pic824342.jpg,2010,2,2,150,['Sports'],"['Area Movement', 'Hand Management', 'Simulation']",6.725
https://cf.geekdo-images.com/thumb/img/qTP7UmbZ1Hpl6jjol_JDOtzZmxc=/fit-in/200x150/pic41188.jpg,1981,2,4,20,"[""Children's Game"", 'Comic Book / Strip', 'Movies / TV / Radio theme']","['Pick-up and Deliver', 'Point to Point Movement', 'Set Collection']",4.66667
https://cf.geekdo-images.com/thumb/img/99csAFsTwZTfxA5M-9z4yLt-z-M=/fit-in/200x150/pic77116.jpg,2004,2,2,30,['Card Game'],['Variable Player Powers'],5.71667
https://cf.geekdo-images.com/thumb/img/bqY2Iu9l2LrGbaguPZlNR6iak_4=/fit-in/200x150/pic3446258.png,2016,2,4,0,"['Card Game', 'Collectible Components', 'Fantasy']","['Dice Rolling', 'Hand Management', 'Player Elimination', 'Take That']",7.05
https://cf.geekdo-images.com/thumb/img/hvPsoGK2u-AB-xkse8zLnXf9lcg=/fit-in/200x150/pic271935.jpg,1983,2,4,30,"['Adventure', 'Comic Book / Strip', 'Dice']","['Area Movement', 'Dice Rolling', 'Roll / Spin and Move']",5.63333
https://cf.geekdo-images.com/thumb/img/iNUmfKiNk2o1b9H2clQsUV4w_fY=/fit-in/200x150/pic157408.jpg,2006,2,4,30,"['Industry / Manufacturing', 'Transportation']","['Point to Point Movement', 'Tile Placement']",5.70833
https://cf.geekdo-images.com/thumb/img/rGjNrjpaZzJBGPd7cn-sW23nwHA=/fit-in/200x150/pic78210.jpg,1987,2,4,0,['Educational'],"['Cooperative Game', 'Roll / Spin and Move']",6.40333
https://cf.geekdo-images.com/thumb/img/zGhb9ynbNynA1KeWANYKI0hR6-w=/fit-in/200x150/pic3697451.png,2018,2,12,15,"['Action / Dexterity', 'Card Game', 'Fantasy', 'Party Game', 'Real-time']","['Area Movement', 'Player Elimination', 'Take That', 'Team-Based Game']",7.26667
https://cf.geekdo-images.com/thumb/img/9u3TGCfbx1MdY3QIaZf4bq3r3cQ=/fit-in/200x150/pic616494.jpg,2008,2,2,15,['Dice'],['Dice Rolling'],5.68333
https://cf.geekdo-images.com/thumb/img/voT0EZqTEpSs6pEvrrkOzp-Nzu4=/fit-in/200x150/pic4731729.jpg,2019,2,4,60,"['Card Game', 'Science Fiction']",,7.45
https://cf.geekdo-images.com/thumb/img/Vd-i9yyffGE9Hmr16IEiAJR_coI=/fit-in/200x150/pic2697104.jpg,2000,4,6,90,"['Card Game', 'Exploration', 'Fighting', 'Horror']",,5.66667
https://cf.geekdo-images.com/thumb/img/-tMSaL360jDXBN6Gxoq4UCWSwu0=/fit-in/200x150/pic3536328.jpg,0,4,10,90,"['Bluffing', 'Card Game', 'Deduction', 'Humor', 'Mature / Adult', 'Party Game']",['Voting'],5.71667
https://cf.geekdo-images.com/thumb/img/5junsRG-pIkc2r4gif5CItlpkK4=/fit-in/200x150/pic76298.jpg,2005,2,2,0,"['Card Game', 'Collectible Components', 'Comic Book / Strip']",,5.51
https://cf.geekdo-images.com/thumb/img/yCJgIEE46o7cS-Y6BYf6Pwrl2ts=/fit-in/200x150/pic4943774.jpg,2019,2,5,30,"['Humor', 'Zombies']",['Take That'],5.98667
https://cf.geekdo-images.com/thumb/img/YpSSJgM4Nx0sT3u9zDZ-k67u8OE=/fit-in/200x150/pic172845.jpg,0,1,0,0,['Trivia'],"['Modular Board', 'Roll / Spin and Move', 'Tile Placement']",4.76667
https://cf.geekdo-images.com/thumb/img/F3Gsf_JvLTyBrDnzBHZd6t9_XRA=/fit-in/200x150/pic14360.jpg,1985,2,10,120,"['American West', 'Economic']","['Dice Rolling', 'Pick-up and Deliver', 'Push Your Luck', 'Roll / Spin and Move']",5.60667
https://cf.geekdo-images.com/thumb/img/1EXGmpCDo0zQJ5NqybF0eeUt9zE=/fit-in/200x150/pic2290880.jpg,2014,1,8,20,"['Card Game', 'Puzzle', 'Real-time', 'Travel']","['Pattern Recognition', 'Set Collection']",5.34333
https://cf.geekdo-images.com/thumb/img/-dh8aKhaRX0pnaUAejWLKIpQxjk=/fit-in/200x150/pic4344570.jpg,2018,5,10,45,"['Action / Dexterity', 'Animals', 'Bluffing', 'Mafia', 'Negotiation', 'Party Game', 'Spies/Secret Agents']","['Acting', 'Team-Based Game', 'Voting']",7.0129
https://cf.geekdo-images.com/thumb/img/u41FR7fXp4x_gbd7UjoZmLNQvak=/fit-in/200x150/pic4608633.jpg,2019,2,2,45,['Novel-based'],['Cooperative Game'],6.89667
https://cf.geekdo-images.com/thumb/img/H_rieWe0gungR4R1_A4AwQVZUcs=/fit-in/200x150/pic161715.jpg,2006,1,2,120,"['Napoleonic', 'Wargame']","['Hexagon Grid', 'Line of Sight']",7.58333
https://cf.geekdo-images.com/thumb/img/ugb1rqAlkNd1kqn5rXwRH0tsOb4=/fit-in/200x150/pic3825107.jpg,2013,2,8,10,"['Action / Dexterity', 'Sports']",['Team-Based Game'],7.27667
https://cf.geekdo-images.com/thumb/img/p9scdd3Ilm6TIyhiS0lxM8ypoEg=/fit-in/200x150/pic309068.jpg,1980,2,2,180,"['Miniatures', 'Modern Warfare', 'Wargame']",['Simultaneous Action Selection'],6.53667
https://cf.geekdo-images.com/thumb/img/gOxdOQ8ETFg8Rix29FrO4U0oQpA=/fit-in/200x150/pic2226699.jpg,2014,2,8,20,"['Abstract Strategy', 'Card Game', 'Party Game']","['Hand Management', 'Pattern Building']",7.73
https://cf.geekdo-images.com/thumb/img/jnaBf8evDEqI0Png3UfnfHO7N7M=/fit-in/200x150/pic189361.jpg,1963,3,7,30,"['Movies / TV / Radio theme', 'Trivia']",['Team-Based Game'],6.33167
https://cf.geekdo-images.com/thumb/img/0YIwDWjrfZrqc4-xW0e0mLOAjtU=/fit-in/200x150/pic292008.jpg,1990,3,6,60,"['Exploration', 'Fantasy']",['Pick-up and Deliver'],4.93333
https://cf.geekdo-images.com/thumb/img/Kvl1lvkzDZUykLJNyPyJYBkuLGQ=/fit-in/200x150/pic52937.jpg,2002,2,4,45,"['Abstract Strategy', 'Card Game']",['Tile Placement'],3.8
https://cf.geekdo-images.com/thumb/img/QdWqhNsX84l245fps2lMTJhduPM=/fit-in/200x150/pic620282.jpg,2009,2,0,30,"['Educational', 'Party Game', 'Trivia']",,4.86667
https://cf.geekdo-images.com/thumb/img/Ax3nHWvkv3LNKsbW82qlU2HvGbA=/fit-in/200x150/pic3856142.jpg,2000,2,6,60,"['Card Game', 'Racing']",['Simultaneous Action Selection'],5.08333
https://cf.geekdo-images.com/thumb/img/IlAqxjhGQeS7zT-yoWJo5sWL_Oc=/fit-in/200x150/pic202614.jpg,1900,2,4,60,['Card Game'],"['Auction/Bidding', 'Trick-taking']",6.50667
https://cf.geekdo-images.com/thumb/img/Xs4hPTQ5AOywvrIxrtwRIo81vjg=/fit-in/200x150/pic4470864.jpg,2019,2,6,90,['World War II'],"['Action Points', 'Area Movement', 'Cooperative Game', 'Role Playing', 'Variable Player Powers']",6.76
https://cf.geekdo-images.com/thumb/img/QWwKxjXH4gZQsn4zRnduFJzlxIs=/fit-in/200x150/pic430592.jpg,2008,2,6,0,"['Card Game', 'Math']",,4.02067
https://cf.geekdo-images.com/thumb/img/9Ab4gBIm3hHfDO5xwxjiArGiP1c=/fit-in/200x150/pic720006.jpg,2002,2,4,30,"[""Children's Game"", 'Movies / TV / Radio theme']","['Dice Rolling', 'Roll / Spin and Move', 'Trading']",3.71333
https://cf.geekdo-images.com/thumb/img/0wSbjDWGu4-blS0pM6h3McJNWWI=/fit-in/200x150/pic3825500.jpg,2017,2,5,60,"['Educational', 'Space Exploration']","['Action Queue', 'Card Drafting', 'Set Collection']",7.21833
https://cf.geekdo-images.com/thumb/img/ya3i7pGlHNTmHhMtk54A2vzQOVs=/fit-in/200x150/pic296225.jpg,2003,2,2,30,"['Card Game', 'Sports']","['Card Drafting', 'Trick-taking']",5.72667
https://cf.geekdo-images.com/thumb/img/sz5iQhQy6x91Cz397VHp1sWfEkQ=/fit-in/200x150/pic4287141.jpg,2018,2,6,20,,,6.66667
https://cf.geekdo-images.com/thumb/img/OPBgs76ChPxYYIAiKFJLzQTaX9g=/fit-in/200x150/pic246661.jpg,2000,2,4,20,"['Action / Dexterity', 'Electronic']",['Pattern Recognition'],5.13667
https://cf.geekdo-images.com/thumb/img/qOyFo8OSc75UfdORVMJIR6OyCEo=/fit-in/200x150/pic730979.jpg,2010,3,5,30,"['Ancient', 'Card Game']",['Card Drafting'],6.28333
https://cf.geekdo-images.com/thumb/img/jH9MBTqwz8BJWs4fL87uLHWUt0A=/fit-in/200x150/pic223231.jpg,1994,3,6,45,"['Medieval', 'Negotiation']","['Set Collection', 'Trading']",5.21
https://cf.geekdo-images.com/thumb/img/im7_L3BMx2yRbSq7Qieft_ACINc=/fit-in/200x150/pic776810.jpg,1978,4,4,30,"['Deduction', 'Movies / TV / Radio theme', 'Puzzle', 'Word Game']",,7.5
https://cf.geekdo-images.com/thumb/img/lhJ3yGB0pfLT677QIqp8pK8XI-o=/fit-in/200x150/pic2373387.jpg,2015,4,6,30,['American West'],"['Push Your Luck', 'Simultaneous Action Selection', 'Take That']",8.736
https://cf.geekdo-images.com/thumb/img/ccwXqnWSHs-CTr8IkiQqdS-0fqQ=/fit-in/200x150/pic3234023.jpg,2016,2,99,10,"['Card Game', 'Party Game']","['Hand Management', 'Push Your Luck']",6.63967
https://cf.geekdo-images.com/thumb/img/4exg1FKlitqEOyBkT4dAsTKFaIs=/fit-in/200x150/pic4607135.jpg,2019,3,5,150,"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Stock Holding', 'Tile Placement']",7.88333
https://cf.geekdo-images.com/thumb/img/KadaccgEX1O0Pcx3fVQOSlFXRu0=/fit-in/200x150/pic96022.jpg,2002,2,6,45,"['Dice', 'Fighting', 'Miniatures', 'Modern Warfare', 'Movies / TV / Radio theme']","['Area Movement', 'Dice Rolling', 'Role Playing', 'Simulation', 'Variable Player Powers']",4.01667
https://cf.geekdo-images.com/thumb/img/qJzRJ8gSfiH0U4Z7ljHQ19ZLvBo=/fit-in/200x150/pic3107312.png,2016,2,6,180,"['Adventure', 'Dice', 'Fantasy', 'Fighting', 'Math']","['Dice Rolling', 'Modular Board', 'Roll / Spin and Move', 'Variable Player Powers']",7.06333
https://cf.geekdo-images.com/thumb/img/UWs2zPUQmTP1prVOuYYlZDv7Vjg=/fit-in/200x150/pic489215.jpg,2006,3,5,60,"['Ancient', 'Card Game', 'Number']","['Card Drafting', 'Hand Management', 'Pattern Building', 'Set Collection']",6.41333
https://cf.geekdo-images.com/thumb/img/wZGjecJ16CRM-17J0S0M0oMy_yY=/fit-in/200x150/pic785159.jpg,1989,3,8,60,['Word Game'],"['Dice Rolling', 'Team-Based Game']",6.2
https://cf.geekdo-images.com/thumb/img/OEKTanODhZUVkOYvLBrOdukNDwE=/fit-in/200x150/pic1296831.jpg,1988,2,6,45,"['Card Game', 'Deduction', 'Spies/Secret Agents']","['Card Drafting', 'Set Collection']",5.96667
https://cf.geekdo-images.com/thumb/img/tsGA2DIu8DuGzXW24LI7QAWhjh0=/fit-in/200x150/pic45966.jpg,2002,2,2,0,"['Modern Warfare', 'Wargame']","['Area Movement', 'Dice Rolling']",6.52333
https://cf.geekdo-images.com/thumb/img/O3jqA9vmhZEoCCccs41Wh_LXw-g=/fit-in/200x150/pic63393.jpg,2003,2,5,30,['Card Game'],['Trick-taking'],5.20667
https://cf.geekdo-images.com/thumb/img/MaCrPTlj0uWv-LGFTccVwHZAURI=/fit-in/200x150/pic3914655.jpg,2018,1,4,15,"[""Children's Game""]","['Cooperative Game', 'Roll / Spin and Move']",6.11
https://cf.geekdo-images.com/thumb/img/OcANpU25zIuuZXhgRSTZYoS_yRo=/fit-in/200x150/pic5168562.jpg,2020,2,5,45,"['Card Game', 'Fantasy', 'Humor']","['Betting and Bluffing', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']",7.66667
https://cf.geekdo-images.com/thumb/img/gYZ1Jtn9x3Gz7KRaX1FytKW-lww=/fit-in/200x150/pic1955742.jpg,2014,3,8,45,['Party Game'],['Voting'],7.01167
https://cf.geekdo-images.com/thumb/img/8w2ldMqnJaimciKP2HH0EdLHlIQ=/fit-in/200x150/pic293964.jpg,1996,2,6,30,['Card Game'],"['Hand Management', 'Set Collection']",4.01667
https://cf.geekdo-images.com/thumb/img/5t8xG2MgzbZA-b1Fgh7UbAFXDhM=/fit-in/200x150/pic2045828.jpg,2014,2,8,5,"[""Children's Game"", 'Party Game']","['Cooperative Game', 'Team-Based Game']",6.235
https://cf.geekdo-images.com/thumb/img/-2d0mtzBcFPU02mxhuJCaAifRhA=/fit-in/200x150/pic5300237.jpg,2020,1,2,30,"['Card Game', 'Dice', 'Medieval']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling']",7.37097
https://cf.geekdo-images.com/thumb/img/kA00OrxgzqJaT3p1K-drM-FcoGo=/fit-in/200x150/pic134764.jpg,2004,3,5,45,"['Fantasy', 'Horror', 'Humor', 'Medieval']","['Simultaneous Action Selection', 'Variable Player Powers']",5.35833
https://cf.geekdo-images.com/thumb/img/onY3kmM3_gTn3yxzitOEQoYNnkI=/fit-in/200x150/pic358683.jpg,2007,1,8,30,"['American Civil War', 'American Revolutionary War', 'Ancient', 'Book', 'Fantasy', 'Fighting', 'Medieval', 'Miniatures', 'Modern Warfare', 'Napoleonic', 'Nautical', 'Wargame', 'World War II']",['Dice Rolling'],7.28333
https://cf.geekdo-images.com/thumb/img/T7TZjLMuUCUytnrOcJFr2DSeddM=/fit-in/200x150/pic3389055.jpg,2017,2,4,20,"[""Children's Game""]",,5.08065
https://cf.geekdo-images.com/thumb/img/LOgba29NoM8uLyCg0p54z5Ha2VU=/fit-in/200x150/pic3713451.jpg,2018,2,2,10,['Card Game'],['Set Collection'],6.014
https://cf.geekdo-images.com/thumb/img/bNnbas3LLv6v2CTAygdgb72pKX0=/fit-in/200x150/pic75003.jpg,2004,2,4,15,"['Action / Dexterity', 'Electronic', 'Party Game', 'Real-time']",,5.26
https://cf.geekdo-images.com/thumb/img/qmc8jtq8jkjJWTd70kGf25v1pFQ=/fit-in/200x150/pic4937858.png,2019,2,4,0,['Card Game'],,7.42667
https://cf.geekdo-images.com/thumb/img/q6aa9OjuYosKKR3TKDTFAQOQwoI=/fit-in/200x150/pic3603847.png,2017,2,10,15,"['Action / Dexterity', 'Animals', 'Bluffing', ""Children's Game"", 'Memory', 'Party Game', 'Real-time']","['Memory', 'Push Your Luck']",5.1
https://cf.geekdo-images.com/thumb/img/QbHJQU0kEnyqe2TWq-wCvZCX4Yo=/fit-in/200x150/pic2905190.png,2015,2,8,30,"['Action / Dexterity', 'Party Game']",['Player Elimination'],6.13167
https://cf.geekdo-images.com/thumb/img/2G2V3cwL2YonQoC4lv2x1gc9k34=/fit-in/200x150/pic356404.jpg,2009,3,8,30,"['Humor', 'Negotiation', 'Party Game', 'Political']",['Voting'],4.11667
https://cf.geekdo-images.com/thumb/img/aw-YNcC5MiNOhP4FrAVHkaTKP-0=/fit-in/200x150/pic2215751.jpg,2014,2,4,90,"['Book', 'Medieval', 'Miniatures', 'Wargame']","['Dice Rolling', 'Line of Sight', 'Simulation', 'Variable Player Powers']",8.54333
https://cf.geekdo-images.com/thumb/img/Th_wZJ1ol_qHe8TDHR4KLwUYkfo=/fit-in/200x150/pic1489465.jpg,2012,1,4,45,"['Fighting', 'Miniatures', 'Print & Play', 'Science Fiction', 'Wargame', 'Zombies']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Line of Sight', 'Movement Points', 'Simulation', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers']",7.38333
https://cf.geekdo-images.com/thumb/img/9at32vKsrkOn87GxTbOTZuVvePM=/fit-in/200x150/pic78455.jpg,2004,3,5,10,"['Action / Dexterity', 'Card Game', 'Word Game']",,6.59333
https://cf.geekdo-images.com/thumb/img/064ALrxEuL0VkixNDPeKMpX-scM=/fit-in/200x150/pic5467063.jpg,2020,2,6,240,"['Arabian', 'Civil War', 'Educational', 'Modern Warfare', 'Wargame']","['Action Points', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Point to Point Movement', 'Simulation']",8.20333
https://cf.geekdo-images.com/thumb/img/_vGrLoC3vCOttDp7JgFWLjzAhc8=/fit-in/200x150/pic70024.jpg,2000,2,2,120,"['Ancient', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Movement Points', 'Simulation', 'Zone of Control']",6.66333
https://cf.geekdo-images.com/thumb/img/-RSSEkE_Nn7KjIsvL0D2V_LotOU=/fit-in/200x150/pic52328.jpg,1999,2,10,60,"['Aviation / Flight', 'Book', 'Miniatures', 'Modern Warfare', 'Nautical', 'Wargame']","['Dice Rolling', 'Measurement Movement', 'Paper-and-Pencil', 'Scenario / Mission / Campaign Game', 'Simulation', 'Simultaneous Action Selection']",7.8
https://cf.geekdo-images.com/thumb/img/TV4LmTJk0neQv28FG39v8xa7DS0=/fit-in/200x150/pic821977.jpg,2008,2,4,15,['Abstract Strategy'],"['Pattern Building', 'Pattern Recognition', 'Tile Placement']",4.88333
https://cf.geekdo-images.com/thumb/img/ft8jYBJwHPFA8G47Y-T60bwAuPE=/fit-in/200x150/pic4305667.jpg,2017,2,4,15,"['Action / Dexterity', ""Children's Game""]",['Tile Placement'],5.63
https://cf.geekdo-images.com/thumb/img/4R-PhLmK6QslkMxQJrJdk0ZGa4o=/fit-in/200x150/pic2654329.jpg,2015,2,6,15,"['Action / Dexterity', ""Children's Game""]",,5.23667
https://cf.geekdo-images.com/thumb/img/jNFzq66shr6hmTvMKLVLku8OV_8=/fit-in/200x150/pic5079868.jpg,2019,2,2,20,"['Card Game', 'Political', 'Wargame']",['Card Play Conflict Resolution'],6.70833
https://cf.geekdo-images.com/thumb/img/44dmpBWEG3UPwBASDkdjcA8niCY=/fit-in/200x150/pic744875.jpg,2009,2,0,20,"[""Children's Game"", 'Movies / TV / Radio theme', 'Party Game', 'Puzzle', 'Trivia', 'Word Game']","['Acting', 'Paper-and-Pencil']",5.4
https://cf.geekdo-images.com/thumb/img/ow8827wX_z7R2tzHDcSnYhXm7O4=/fit-in/200x150/pic5121498.jpg,2016,2,6,45,"['Bluffing', 'Card Game', 'Pirates']","['Hand Management', 'Set Collection', 'Take That', 'Trick-taking']",6.51333
https://cf.geekdo-images.com/thumb/img/7fBOtFpx0XAzFrKYO_C_VPl3HLU=/fit-in/200x150/pic559723.jpg,2008,2,6,25,"['Card Game', 'Comic Book / Strip', 'Fantasy']",,5.68333
https://cf.geekdo-images.com/thumb/img/IF_MxZlJsI5Vr7RDGXkTMJsQZZs=/fit-in/200x150/pic2393348.png,2014,4,8,60,"['Card Game', 'Exploration', 'Horror', 'Humor']","['Cooperative Game', 'Simulation']",7.512
https://cf.geekdo-images.com/thumb/img/AILJFPGFL5kTa-PUPUZqOS45QnI=/fit-in/200x150/pic3187710.jpg,2016,2,2,20,['Abstract Strategy'],"['Grid Movement', 'Tile Placement']",7.383
https://cf.geekdo-images.com/thumb/img/XhlnSCk3zHsqFx6lRHb4umB2uCA=/fit-in/200x150/pic306457.jpg,2007,2,6,0,['Card Game'],"['Hand Management', 'Set Collection']",5.019
https://cf.geekdo-images.com/thumb/img/8Pn21CXVpu9OJxDocyuK-QCcTjw=/fit-in/200x150/pic1956379.jpg,2014,2,2,120,"['Renaissance', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Movement Points', 'Simulation']",7.1
https://cf.geekdo-images.com/thumb/img/8RAwEXmzbUfe6tKT0j8_8ZEVZgw=/fit-in/200x150/pic3587201.jpg,2018,4,8,60,['Deduction'],"['Acting', 'Set Collection', 'Time Track']",7.30333
